Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
5.022,2671.83719446858,2808.25876961856,1555300.75766435,5.13122058911447,286.082105263164,4290612.21052689,0.258213822286201
5.023,2671.82425105568,2808.2420031835,1555299.35232796,5.13122075369602,286.082105263164,4290612.21052689,0.258239224677496
5.024,2671.82119761135,2808.23306863546,1555302.51295095,5.13092153514168,286.072105263164,4289604.21052689,0.258360303479367
5.025,2671.79451678115,2808.30278489103,1555295.33357005,5.13092237662471,286.072105263164,4289604.21052689,0.258385726613307
5.026,2671.71580402895,2808.30741775297,1555262.08525627,5.13092627348254,286.072105263164,4289604.21052689,0.258411155438211
5.027,2671.62696092476,2808.28115647324,1555225.55033866,5.1309305553171,286.072105263164,4289604.21052689,0.258436589986285
5.028,2671.55353006305,2808.24464221178,1555196.20602697,5.13093399425068,286.072105263164,4289604.21052689,0.258462030263277
5.029,2671.50277488659,2808.2104577487,1555177.31631297,5.130936207902,286.072105263164,4289604.21052689,0.258487476262764
5.03,2671.47306321646,2808.18422441864,1555168.14885392,5.13093728219683,286.072105263164,4289604.21052689,0.258512927974519
5.031,2671.45923042321,2808.16706586617,1555166.31825492,5.13093749671499,286.072105263164,4289604.21052689,0.258538385389158
5.032,2671.45558433774,2808.15775657292,1555169.1915016,5.13063817079226,286.062105263164,4288596.2105269,0.258659451613231
5.033,2671.42858651146,2808.22715360945,1555161.85078782,5.13063903171949,286.062105263164,4288596.2105269,0.258684929798443
5.034,2671.3498151321,2808.23165268285,1555128.56500795,5.13064293539217,286.062105263164,4288596.2105269,0.258710413691603
5.035,2671.26100464353,2808.20535012374,1555092.03073105,5.13064721981165,286.062105263164,4288596.2105269,0.258735903324864
5.036,2671.18760422904,2808.16882953916,1555062.68610967,5.13065066091801,286.062105263164,4288596.2105269,0.258761398703952
5.037,2671.13685011203,2808.13463954847,1555043.78307297,5.13065287750682,286.062105263164,4288596.2105269,0.258786899822424
5.038,2671.10711474049,2808.10838946451,1555034.59129295,5.13065395532089,286.062105263164,4288596.2105269,0.258812406670042
5.039,2671.0932478567,2808.09120397928,1555032.73189219,5.13065417334953,286.062105263164,4288596.2105269,0.258837919237412
5.04,2671.08957017618,2808.08186357511,1555035.57769682,5.13035470955319,286.052105263164,4287588.2105269,0.258958972971915
5.041,2671.06256860477,2808.1512048127,1555028.22072126,5.13035557292386,286.052105263164,4287588.2105269,0.258984506337111
5.042,2670.98387490155,2808.15574254098,1554994.96055701,5.13035947601674,286.052105263164,4287588.2105269,0.259010045427124
5.043,2670.89512478394,2808.12949409352,1554958.43975799,5.1303637615177,286.052105263164,4287588.2105269,0.259035590274154
5.044,2670.82172724956,2808.0930075994,1554929.08206506,5.13036720629679,286.052105263164,4287588.2105269,0.259061140883957
5.045,2670.7709268321,2808.05881886711,1554910.14379656,5.13036942839722,286.052105263164,4287588.2105269,0.259086697250107
5.046,2670.74112087843,2808.03254184644,1554900.90602318,5.13037051227762,286.052105263164,4287588.2105269,0.259112259362362
5.047,2670.72718270471,2808.01531339744,1554899.00064131,5.13007146504151,286.042105263164,4286580.2105269,0.259233299342867
5.048,2670.69469099973,2808.07883367963,1554889.0975171,5.13007262792825,286.042105263164,4286580.2105269,0.259258882290336
5.049,2670.61391313883,2808.07971822567,1554854.86959886,5.13007664704882,286.042105263164,4286580.2105269,0.259284470980587
5.05,2670.52506396745,2808.05151471922,1554818.29476945,5.13008094151669,286.042105263164,4286580.2105269,0.259310065444055
5.051,2670.45248907808,2808.01422452103,1554789.30832198,5.13008434481704,286.042105263164,4286580.2105269,0.259335665685444
5.052,2670.40276342987,2807.97990393071,1554770.85739661,5.13008651106263,286.042105263164,4286580.2105269,0.259361271697813
5.053,2670.37393002703,2807.9538166797,1554762.05923976,5.13008754399573,286.042105263164,4286580.2105269,0.259386883470761
